customer_id,join_date,district,latitude,longitude,verification,country,lifetime_bookings,avg_rating,cancellation_rate,is_business_traveler
8E27CA6D,2018-04-10,Tempelhof-Schöneberg,52.48259497511167,13.257064086101847,Verified,BRA,71,5.0,0.003,0
2A99D323,2015-02-27,Neukölln,52.49699413777936,13.297346279466362,Partial,BRA,5,4.65,0.127,0
015C358C,2023-07-23,Mitte,52.52796850528427,13.366319244762213,Verified,FRA,0,5.0,0.036,0
7B108825,2022-12-15,Spandau,52.56788414576142,13.255631236312876,Verified,UK,6,4.91,0.103,0
69923BF5,2024-07-06,Charlottenburg-Wilmersdorf,52.4930992027713,13.382741239055672,Verified,GER,4,4.94,0.052,0
D244D18E,2024-01-09,Spandau,52.58784546403478,13.282087307293898,Partial,USA,9,4.68,0.142,1
F0474FB9,2022-10-04,Neukölln,52.47941073991764,13.344556967632753,Verified,JPN,11,5.0,0.072,1
FAEC4FEB,2020-10-22,Steglitz-Zehlendorf,52.52886720610025,13.48533998237069,Verified,JPN,1,5.0,0.069,0
513440BF,2018-04-28,Tempelhof-Schöneberg,52.47302394489472,13.454195300113973,Verified,BRA,4,4.74,0.07,1
58C665E1,2023-11-17,Tempelhof-Schöneberg,52.52746683146264,13.482462342092198,Verified,GER,3,4.82,0.032,0
9AF38ABD,2024-05-05,Tempelhof-Schöneberg,52.520549287922016,13.337279444465329,Verified,GER,4,4.3,0.059,0
DC917024,2020-06-22,Neukölln,52.59969751264182,13.226467698508584,Verified,JPN,15,4.54,0.052,0
66649F3C,2017-11-02,Pankow,52.58886021402965,13.328782702648326,Verified,FRA,2,4.66,0.065,0
017A50CC,2018-12-14,Mitte,52.50493005009428,13.396181918869493,Verified,JPN,20,4.97,0.139,0
050A90A3,2017-11-04,Tempelhof-Schöneberg,52.421280363567064,13.468260611510148,None,JPN,5,4.68,0.008,0
9C7616F6,2020-04-10,Steglitz-Zehlendorf,52.574256928690595,13.316874749846393,None,CAN,11,4.23,0.09,0
C71F030C,2024-06-24,Neukölln,52.40043752452951,13.456296866797606,Partial,GER,0,4.55,0.026,1
0FF8BD6C,2021-12-01,Lichtenberg,52.513911563964164,13.49000915780388,Verified,BRA,3,4.66,0.128,0
BFF6B815,2021-11-15,Tempelhof-Schöneberg,52.578376557904974,13.305605357343483,Verified,USA,5,4.35,0.139,0
B4057ABC,2017-11-30,Charlottenburg-Wilmersdorf,52.59055581359386,13.290733733231132,Verified,USA,5,4.72,0.015,0
7F527D6D,2022-12-15,Lichtenberg,52.42479282512884,13.406794458384638,Verified,USA,15,4.51,0.089,1
C9D264AC,2018-07-04,Lichtenberg,52.40985978759,13.25830354709006,None,UK,15,4.61,0.064,0
39850EAB,2019-06-19,Friedrichshain-Kreuzberg,52.41257865614262,13.439449999614817,Verified,UK,2,5.0,0.05,0
2AE3F7E3,2020-11-17,Spandau,52.454054869526765,13.37238173069417,Verified,JPN,21,4.69,0.045,1
88CC98F2,2019-12-06,Steglitz-Zehlendorf,52.53536175756464,13.32891136109112,Verified,BRA,3,5.0,0.029,0
99F2DDA0,2019-06-23,Friedrichshain-Kreuzberg,52.52435990224773,13.451674519496006,Verified,JPN,12,4.74,0.097,0
FC3C0A56,2023-12-18,Spandau,52.507790964106256,13.217191946927064,Verified,FRA,1,5.0,0.03,0
2299908E,2021-12-10,Neukölln,52.47071816606665,13.347419665869209,Partial,BRA,0,4.81,0.024,0
7116F7A1,2018-11-03,Neukölln,52.417700721599516,13.300496181191763,Partial,USA,1,4.33,0.016,0
B11D5D0C,2016-05-07,Neukölln,52.529937248923574,13.202214736914495,Verified,GER,1,5.0,0.116,0
10A1DA99,2015-02-19,Tempelhof-Schöneberg,52.593414394627004,13.450628368939949,Verified,GER,3,5.0,0.103,0
3BC8E29A,2024-09-18,Friedrichshain-Kreuzberg,52.43328149434364,13.395130491871559,Verified,JPN,72,4.43,0.143,0
6D93D433,2016-02-11,Lichtenberg,52.46137539232634,13.369434967522809,Verified,BRA,25,4.93,0.014,0
0976C388,2021-11-19,Pankow,52.58162939705198,13.320875463698258,Verified,CAN,0,4.43,0.019,0
AE62F2AA,2017-08-21,Steglitz-Zehlendorf,52.53338434453781,13.452891928415703,Verified,BRA,1,4.81,0.1,0
4AD36758,2020-04-21,Neukölln,52.44429809844515,13.480206791106246,Verified,GER,3,5.0,0.123,0
0AFF9D30,2015-03-25,Charlottenburg-Wilmersdorf,52.42832370942304,13.227815249015089,Verified,GER,12,4.69,0.006,0
E033D62F,2021-01-13,Spandau,52.569914842092096,13.32069483987208,Verified,UK,13,4.73,0.036,1
7D850F5A,2020-01-22,Mitte,52.40664376825956,13.480550748751622,Verified,BRA,2,5.0,0.01,1
7D033D70,2015-10-25,Steglitz-Zehlendorf,52.43946503328819,13.244272885402928,Verified,USA,7,4.26,0.114,0
01AE37D0,2020-08-07,Steglitz-Zehlendorf,52.46206501322709,13.363453951362514,None,UK,1,5.0,0.087,0
BB0A1E0E,2018-10-26,Steglitz-Zehlendorf,52.45244763321319,13.380246111468312,Verified,GER,0,5.0,0.119,1
EB7E1911,2017-10-19,Steglitz-Zehlendorf,52.41117975919549,13.348205082271845,Verified,CAN,8,5.0,0.099,1
9F5B7E88,2019-11-07,Neukölln,52.57934104045067,13.48223763891921,Verified,CAN,3,5.0,0.028,0
C6E62F2A,2021-11-18,Friedrichshain-Kreuzberg,52.459332722697006,13.307869386912197,Partial,GER,28,5.0,0.091,0
F1B5F0EA,2024-07-24,Friedrichshain-Kreuzberg,52.492920576216484,13.301668904821181,Verified,AUS,2,4.57,0.135,0
070B5C0B,2021-01-11,Lichtenberg,52.55807914104222,13.454807217924087,Verified,GER,0,4.26,0.125,0
DE983BA7,2017-08-12,Neukölln,52.42906736634812,13.404737021785252,Verified,JPN,23,5.0,0.129,0
9D271C7D,2023-04-20,Lichtenberg,52.57227932034348,13.417337878157646,Verified,USA,0,4.43,0.109,0
C13EA0CB,2024-05-15,Neukölln,52.423152615971055,13.294791387614856,Verified,CAN,2,4.62,0.087,0
9537CFAC,2020-04-09,Lichtenberg,52.539652305637,13.402660541601408,Verified,USA,1,4.3,0.037,0
444AEE2C,2021-04-21,Spandau,52.44637961224034,13.27669031362649,Verified,CAN,4,4.66,0.129,0
F804A98E,2021-03-03,Friedrichshain-Kreuzberg,52.58137189468817,13.439712797955979,Verified,FRA,20,5.0,0.032,0
C34A7B4E,2015-04-08,Pankow,52.59624497980614,13.380027139902555,Verified,AUS,13,5.0,0.125,0
E423A483,2015-09-19,Mitte,52.53092384014874,13.388712488892674,Partial,USA,13,5.0,0.086,0
245EF17F,2017-06-19,Neukölln,52.43964941673405,13.439833452655183,Verified,UK,15,4.35,0.007,1
3DCF2E25,2022-07-15,Tempelhof-Schöneberg,52.48887844698351,13.319392009605858,Verified,GER,19,4.81,0.147,0
D82A6160,2015-02-08,Tempelhof-Schöneberg,52.58912268850959,13.278495947141229,Verified,CAN,8,4.75,0.146,0
CDDE4069,2022-03-29,Steglitz-Zehlendorf,52.430061704367134,13.301796566660585,Verified,USA,0,5.0,0.062,0
19F22142,2019-09-24,Spandau,52.50809204864164,13.270727330849239,None,BRA,1,4.66,0.0,0
AAA13952,2021-10-18,Spandau,52.55814837151166,13.34818632824438,Verified,CAN,6,4.95,0.13,1
497EF1CE,2017-11-17,Friedrichshain-Kreuzberg,52.550852588852564,13.25855308452847,None,UK,11,4.51,0.072,1
7EB07A40,2024-07-28,Pankow,52.506411110622835,13.362430754570417,Partial,CAN,3,4.85,0.138,0
9DDDE94C,2021-05-03,Charlottenburg-Wilmersdorf,52.50559509280563,13.30502176208994,Partial,GER,10,4.49,0.075,0
1CD78DB4,2018-08-28,Charlottenburg-Wilmersdorf,52.42598618515907,13.407007347308173,Verified,JPN,17,4.7,0.1,0
26781518,2023-05-18,Lichtenberg,52.44996435371483,13.297027711387399,Verified,USA,14,4.7,0.06,0
52009051,2021-10-23,Tempelhof-Schöneberg,52.43331140989709,13.33576912807459,Verified,BRA,14,4.59,0.077,0
02B42BDE,2021-08-18,Lichtenberg,52.50035025816845,13.364226957338396,Partial,CAN,1,5.0,0.06,0
EE5170AC,2021-06-20,Charlottenburg-Wilmersdorf,52.56060092389401,13.273771548378944,Verified,JPN,1,4.71,0.008,0
F938BC44,2016-03-15,Lichtenberg,52.41287312357474,13.382363246558716,Verified,JPN,24,4.95,0.141,0
90F5C818,2016-08-12,Spandau,52.44701097936315,13.45409364220343,Verified,USA,9,5.0,0.141,0
8DF21A48,2023-04-04,Friedrichshain-Kreuzberg,52.43527578267568,13.342666764479763,Partial,GER,3,4.99,0.066,0
CDC98B62,2019-09-26,Pankow,52.533615687429744,13.427721803373936,Verified,JPN,3,4.71,0.073,0
87923C66,2023-12-13,Lichtenberg,52.42722015340839,13.361611021027585,Verified,GER,0,4.76,0.096,0
D34B4342,2017-12-28,Steglitz-Zehlendorf,52.54274524604859,13.239144905614667,Verified,AUS,15,4.46,0.116,0
30A4CF55,2016-04-19,Friedrichshain-Kreuzberg,52.5042799355474,13.41124070101647,Verified,BRA,11,4.86,0.049,0
0E87362F,2022-02-24,Pankow,52.45720081194575,13.386078867049255,None,FRA,12,4.89,0.016,0
529D27DC,2018-02-27,Spandau,52.45192985955872,13.248143600397514,Verified,GER,6,4.87,0.033,1
516C5C98,2018-01-31,Spandau,52.574466830243,13.289825701829875,Verified,JPN,0,4.87,0.014,0
A7EDF7E0,2017-09-29,Neukölln,52.436348057321695,13.254786377840777,Verified,CAN,4,4.69,0.027,0
6FDC712C,2015-07-21,Spandau,52.53543710198146,13.358858247474702,Partial,FRA,1,4.91,0.076,0
1AAE9873,2017-01-19,Steglitz-Zehlendorf,52.552791822084075,13.310355176664999,Verified,GER,8,5.0,0.142,0
CB053D81,2019-08-24,Steglitz-Zehlendorf,52.581742805313155,13.458716267594362,None,USA,13,4.81,0.081,0
5414B8E1,2023-05-19,Charlottenburg-Wilmersdorf,52.465122739654774,13.277279147575852,Verified,BRA,7,4.95,0.013,0
61979946,2024-09-03,Neukölln,52.40456415727433,13.231456783111163,Verified,AUS,51,5.0,0.131,1
8FEC9E0B,2017-08-06,Charlottenburg-Wilmersdorf,52.4963461641341,13.368198103091702,Partial,JPN,4,5.0,0.04,1
BAF5040D,2020-05-23,Lichtenberg,52.402203066638315,13.45452527108846,Verified,GER,28,4.81,0.116,0
C89B75C5,2015-08-06,Tempelhof-Schöneberg,52.526390710886865,13.291951102234222,Verified,GER,20,4.03,0.023,0
5A146917,2019-12-14,Neukölln,52.548913076167636,13.395050264643972,Verified,UK,9,4.79,0.051,0
2E34CC72,2021-02-03,Friedrichshain-Kreuzberg,52.540861726883485,13.32383706458315,Partial,JPN,8,4.67,0.145,0
87E92F02,2023-06-28,Steglitz-Zehlendorf,52.469748099679876,13.317646707880245,Verified,GER,0,5.0,0.143,0
39089AFD,2017-11-19,Mitte,52.49362881749525,13.407642692945613,Verified,FRA,0,5.0,0.128,1
BF3DCA8D,2018-12-26,Friedrichshain-Kreuzberg,52.59009061455394,13.321644832735464,Verified,GER,0,4.82,0.131,0
E63383DE,2015-03-11,Steglitz-Zehlendorf,52.58152063725161,13.280851099846423,Verified,FRA,15,4.36,0.041,0
3B77B6B5,2021-04-19,Spandau,52.494037389122,13.386541058491657,Verified,JPN,20,5.0,0.037,0
CE2554CD,2019-02-24,Mitte,52.4663647327265,13.444101189610745,Verified,AUS,5,5.0,0.097,0
C9351BB9,2015-09-02,Friedrichshain-Kreuzberg,52.54698702444563,13.432320408390149,Verified,JPN,14,4.46,0.126,0
D991C323,2016-07-01,Mitte,52.50427360390159,13.492206207459843,Verified,USA,0,4.95,0.005,0
D40D9FB0,2017-11-15,Charlottenburg-Wilmersdorf,52.55826675014595,13.455929589599677,Verified,USA,1,4.84,0.039,0
2348CCA4,2019-01-15,Lichtenberg,52.52455950099322,13.276214007683974,Verified,USA,15,4.39,0.09,0
40A0C02D,2022-04-07,Spandau,52.49516619908625,13.356757724937863,Verified,BRA,3,4.91,0.025,0
8D6BD475,2018-11-07,Mitte,52.531554864341274,13.229828135517415,Verified,BRA,1,4.68,0.123,1
7314269D,2024-11-15,Spandau,52.41030969098883,13.238733308241981,Verified,CAN,2,4.66,0.077,0
765E15B1,2021-12-06,Lichtenberg,52.57730638290589,13.268249801149414,Verified,GER,7,5.0,0.027,0
F69FE878,2020-09-01,Charlottenburg-Wilmersdorf,52.5441842794765,13.450201493511218,Verified,GER,38,4.97,0.048,0
7E5B1974,2019-03-26,Friedrichshain-Kreuzberg,52.44814955543124,13.381281332184559,Partial,FRA,37,4.97,0.115,0
ECC8AA07,2023-05-02,Lichtenberg,52.596213640235725,13.440013112465298,Verified,USA,29,4.94,0.076,1
E24387BF,2024-09-17,Tempelhof-Schöneberg,52.58578405086843,13.484870502768363,Verified,JPN,7,5.0,0.096,0
3879E772,2015-05-03,Neukölln,52.598835498113914,13.241457368899372,Verified,JPN,4,4.34,0.134,0
9332F3AF,2018-03-19,Mitte,52.5508345866088,13.319104551365267,Partial,FRA,5,5.0,0.136,0
90053DEF,2020-06-10,Friedrichshain-Kreuzberg,52.50551146372918,13.330705080709718,None,USA,11,4.55,0.003,0
C616B8DB,2015-03-13,Steglitz-Zehlendorf,52.51235850634166,13.347232418795237,Verified,USA,34,4.93,0.078,0
273BF6D7,2018-08-23,Spandau,52.428114250331234,13.43394188222758,None,CAN,1,4.77,0.091,0
88891F32,2021-11-06,Spandau,52.51961138493596,13.219219389532336,Verified,USA,4,4.95,0.124,0
CB2A57D3,2017-08-17,Friedrichshain-Kreuzberg,52.59623552835732,13.208142366432929,Verified,FRA,13,5.0,0.11,0
136F2BBD,2020-05-07,Friedrichshain-Kreuzberg,52.57324651550884,13.307176515566528,Partial,AUS,68,4.85,0.15,0
7922CB6F,2024-12-02,Steglitz-Zehlendorf,52.59039331864285,13.324566161526196,None,JPN,8,4.96,0.011,0
C6DCD634,2018-12-25,Mitte,52.461419144507765,13.365220558558228,None,GER,2,4.72,0.022,0
E58F4069,2024-08-09,Lichtenberg,52.414289556384595,13.300593653421792,None,AUS,38,5.0,0.125,0
0D68B564,2024-06-02,Tempelhof-Schöneberg,52.5040906347401,13.276094811969552,Verified,FRA,0,4.34,0.04,0
9C9DFFAE,2020-02-02,Mitte,52.48819659122254,13.254317064904853,Verified,USA,5,5.0,0.027,0
C7B5AB0C,2016-10-08,Neukölln,52.558992852740445,13.207972030063747,Verified,CAN,5,5.0,0.027,0
3C8037EE,2024-04-04,Charlottenburg-Wilmersdorf,52.57239440259156,13.329361782174178,Verified,USA,0,4.38,0.124,0
CD970689,2020-05-10,Pankow,52.40870782674858,13.264732478796727,Verified,CAN,6,4.61,0.073,1
1DA9DE81,2018-07-22,Spandau,52.5930474894693,13.46304417323129,Verified,GER,2,5.0,0.059,1
9993D4C7,2022-07-23,Mitte,52.46196184208295,13.472294442151494,Verified,AUS,21,4.53,0.122,0
6C4AC746,2017-04-21,Tempelhof-Schöneberg,52.51755830961021,13.261645855950542,Verified,AUS,11,4.67,0.112,0
CE13C916,2019-01-28,Lichtenberg,52.43850322753184,13.28852823303329,Verified,BRA,7,4.61,0.038,0
D34A629C,2020-12-22,Mitte,52.44216385945266,13.24732753060021,None,BRA,16,4.79,0.149,0
C646AE69,2022-11-28,Pankow,52.5243555756536,13.469033467094889,Verified,USA,3,4.83,0.033,0
B3E9D57C,2021-10-10,Mitte,52.52455597846696,13.243516081290375,Verified,FRA,3,4.93,0.068,0
94E28134,2022-06-11,Friedrichshain-Kreuzberg,52.43057828017368,13.224133768438646,Partial,USA,10,4.94,0.03,0
CAB00788,2016-03-19,Tempelhof-Schöneberg,52.56086141647741,13.2114674227475,Verified,CAN,14,4.79,0.089,0
D052E2FB,2019-07-18,Spandau,52.44087617018978,13.423519613115893,Partial,BRA,14,4.68,0.134,0
63A6F2E0,2015-04-11,Mitte,52.503469397184894,13.211124884817146,Verified,BRA,1,4.51,0.132,0
3CE0CCDB,2016-02-03,Mitte,52.452489077671174,13.482410201706834,Partial,UK,6,5.0,0.101,0
7F6F00BF,2024-02-03,Friedrichshain-Kreuzberg,52.51027406591304,13.369823954409249,Verified,AUS,11,5.0,0.044,1
AA904A30,2015-12-09,Tempelhof-Schöneberg,52.45981702916519,13.217766840066362,Verified,AUS,1,4.93,0.067,0
27CB2516,2024-09-11,Neukölln,52.534814045391315,13.487632667340417,Verified,UK,3,4.61,0.018,0
15725641,2019-10-24,Neukölln,52.459428108112135,13.301147174193673,Verified,CAN,1,4.47,0.085,0
612312D6,2018-03-09,Pankow,52.43419932714727,13.449132643342047,Verified,GER,3,5.0,0.043,0
9F14A5F0,2017-05-19,Mitte,52.42590507723108,13.38751409867724,Partial,AUS,22,4.56,0.135,0
0D82745E,2017-08-28,Friedrichshain-Kreuzberg,52.43206906548854,13.282130002018805,Verified,FRA,12,5.0,0.05,0
601B8B3E,2024-07-17,Charlottenburg-Wilmersdorf,52.491240200194696,13.351981388879205,Verified,CAN,7,4.42,0.036,0
0474F7F1,2016-03-16,Mitte,52.590486306739045,13.317073358203043,Verified,JPN,0,4.85,0.136,0
F3142D97,2021-01-01,Neukölln,52.57316157960172,13.29265931351692,Verified,FRA,11,4.8,0.128,1
FF14B4F3,2019-10-06,Tempelhof-Schöneberg,52.59948531409071,13.308815633820487,Partial,CAN,15,5.0,0.028,0
FF1F5884,2016-06-22,Friedrichshain-Kreuzberg,52.5113468459658,13.484269706289863,Verified,CAN,0,4.93,0.108,0
D184D7A5,2022-07-17,Charlottenburg-Wilmersdorf,52.469507957871066,13.207049569522919,Verified,GER,24,4.76,0.114,0
ED081728,2021-10-22,Tempelhof-Schöneberg,52.457446521688325,13.346617551412475,Verified,JPN,0,4.55,0.006,0
C125716A,2020-02-12,Spandau,52.54496669703389,13.423910153844586,Verified,BRA,4,4.65,0.017,0
F701891F,2017-04-14,Pankow,52.471314093506145,13.24020479461214,Verified,UK,10,5.0,0.138,0
3C4BBA6F,2019-01-14,Neukölln,52.53761548974679,13.486276904040642,Verified,FRA,8,5.0,0.026,0
0D668FA9,2023-02-17,Tempelhof-Schöneberg,52.51365519660432,13.377114803301788,None,GER,23,4.64,0.01,0
49C16B71,2015-11-05,Friedrichshain-Kreuzberg,52.421430390627236,13.359938175689045,Verified,AUS,13,4.86,0.108,0
5130CBA3,2017-06-19,Spandau,52.465853269120764,13.232029290959975,Partial,FRA,8,4.65,0.074,1
571A236B,2020-12-20,Spandau,52.45999686020694,13.346072555530682,Verified,GER,16,4.9,0.08,0
75AAEE1F,2019-10-05,Mitte,52.5725692024486,13.417864236439293,Partial,CAN,25,4.85,0.003,0
36ABEFA6,2019-05-01,Spandau,52.47871142684672,13.426822082453516,Verified,FRA,7,5.0,0.114,1
B63D8893,2022-11-05,Neukölln,52.439939630214916,13.457052565150178,Verified,USA,0,4.81,0.119,0
79B7583B,2021-02-03,Neukölln,52.485756103024485,13.408909973641125,Verified,CAN,10,4.63,0.01,0
FD5BAD00,2024-12-12,Tempelhof-Schöneberg,52.59430204247724,13.359827224581984,Verified,GER,6,4.93,0.06,1
6C51FF63,2018-10-11,Spandau,52.51610604562638,13.318710041937187,Verified,JPN,24,5.0,0.073,0
AEBF6FAD,2018-06-01,Mitte,52.587712685923435,13.41301935918556,Verified,BRA,23,4.48,0.033,0
9446A6EB,2018-07-17,Tempelhof-Schöneberg,52.43341731880922,13.45932390755573,None,BRA,5,4.86,0.124,0
7D5F4035,2015-06-22,Lichtenberg,52.58452378636983,13.439261443518376,Verified,GER,0,4.93,0.06,0
7EE500FB,2022-06-20,Charlottenburg-Wilmersdorf,52.50988072215009,13.490310286417788,Verified,FRA,8,5.0,0.052,0
0D0092F1,2020-06-21,Neukölln,52.59364764712468,13.448125977884017,Partial,FRA,6,4.88,0.12,1
BD51B063,2021-02-22,Mitte,52.59646612613836,13.442863023145652,None,BRA,7,4.5,0.012,0
39604ACB,2015-08-01,Pankow,52.53296989836356,13.285003262257641,Verified,BRA,13,5.0,0.053,0
759434A0,2022-06-25,Mitte,52.41716699369693,13.228918982267302,Verified,CAN,7,5.0,0.059,0
B354AE3B,2019-10-13,Pankow,52.53379794989339,13.203017709518496,None,USA,11,5.0,0.12,0
24114019,2019-03-27,Friedrichshain-Kreuzberg,52.57033714732088,13.261275105212736,Partial,GER,4,4.6,0.136,0
D19C76A8,2021-08-13,Pankow,52.428993332487956,13.255869555476576,Verified,JPN,3,4.73,0.038,1
E899D1B7,2023-01-21,Neukölln,52.40905603962818,13.344658350977964,None,CAN,0,5.0,0.076,0
FE51455E,2024-06-14,Steglitz-Zehlendorf,52.53159798108146,13.304438626368464,Verified,AUS,13,4.99,0.051,0
35C7F4FE,2017-09-15,Friedrichshain-Kreuzberg,52.40982461518753,13.262367332056336,Verified,GER,5,4.7,0.087,0
F8CDE873,2015-12-03,Tempelhof-Schöneberg,52.41898863595382,13.286039093126453,Verified,JPN,6,4.77,0.149,1
174C5012,2021-04-16,Spandau,52.518217854528636,13.405767102114329,Verified,AUS,0,4.67,0.003,0
009C4392,2019-12-13,Pankow,52.52386840725568,13.45434572222815,Verified,USA,4,4.53,0.015,0
4A7883BB,2020-11-12,Mitte,52.56408391042061,13.411669006310172,Verified,BRA,2,4.8,0.103,0
A4B5E2F3,2024-04-13,Friedrichshain-Kreuzberg,52.452487272363754,13.471640559748215,Verified,AUS,1,4.64,0.126,1
E1DB94DF,2017-08-16,Charlottenburg-Wilmersdorf,52.416441607437655,13.410903227794215,Verified,CAN,29,5.0,0.014,0
F00F5FB5,2017-03-13,Lichtenberg,52.53241572623996,13.392934271319143,Verified,AUS,7,3.94,0.023,0
0A8967BE,2024-02-09,Steglitz-Zehlendorf,52.530172678128366,13.37712437304292,Verified,JPN,9,4.89,0.141,1
A2191988,2021-08-28,Tempelhof-Schöneberg,52.428101251516246,13.335425420644446,Verified,AUS,9,5.0,0.098,1
C7D8C96E,2023-03-17,Tempelhof-Schöneberg,52.542417242602134,13.304527186730223,Verified,BRA,1,4.42,0.045,1
2D8D75A4,2023-12-05,Tempelhof-Schöneberg,52.52948598828262,13.298420373071206,Verified,JPN,1,4.73,0.068,0
9D2F3B9D,2021-05-31,Mitte,52.41977632551591,13.303943729986287,Verified,JPN,14,4.46,0.073,0
64290D7C,2017-11-09,Pankow,52.54552955038947,13.33029194561207,Verified,GER,7,4.44,0.029,1
90CAD31D,2019-06-04,Friedrichshain-Kreuzberg,52.41536669140069,13.238087582375709,Verified,UK,12,4.77,0.124,0
DA60CC29,2020-05-19,Friedrichshain-Kreuzberg,52.46977631240353,13.232896937656635,Verified,AUS,1,5.0,0.029,1
6FD731A0,2016-08-08,Pankow,52.47503906623733,13.370985294312572,Verified,UK,6,4.43,0.101,0
4094AFB6,2020-10-02,Steglitz-Zehlendorf,52.475992100090245,13.347649901067973,None,UK,13,4.38,0.066,0
8F30EA7C,2023-12-12,Charlottenburg-Wilmersdorf,52.522416116826626,13.41614840607121,None,USA,4,4.56,0.017,0
5AF777F3,2023-06-29,Charlottenburg-Wilmersdorf,52.50384661974495,13.42093237585206,Verified,GER,6,5.0,0.083,1
AC4EA48A,2018-11-17,Spandau,52.5450294296644,13.30486881374702,Verified,FRA,8,4.52,0.043,1
37963E1D,2019-09-08,Spandau,52.434191985968624,13.384359298753305,None,GER,12,5.0,0.027,0
AD5A0DF7,2015-02-15,Friedrichshain-Kreuzberg,52.57740781354999,13.244914126586494,Partial,AUS,9,4.73,0.075,0
F6AC35AC,2019-10-27,Lichtenberg,52.591376128879645,13.424800702392604,Verified,AUS,20,4.08,0.073,0
3F47E1FC,2017-05-07,Pankow,52.530360928016066,13.49315859398463,Partial,JPN,5,4.96,0.133,0
892AB8F4,2024-09-11,Friedrichshain-Kreuzberg,52.40510031367284,13.228231262486865,Partial,JPN,0,5.0,0.094,1
5D540BEE,2023-09-04,Mitte,52.55043929976392,13.248315477273874,Verified,GER,3,5.0,0.047,0
8E69DF3B,2022-09-10,Tempelhof-Schöneberg,52.430161814513966,13.444104880357653,Verified,GER,0,4.75,0.011,1
1BA20E59,2016-05-30,Steglitz-Zehlendorf,52.40957518209834,13.360446051565022,Verified,USA,13,4.77,0.094,0
1415A2D7,2020-09-30,Neukölln,52.56905045498505,13.338359646010584,None,UK,3,4.82,0.124,1
AA9FDD83,2015-10-28,Spandau,52.53903292464634,13.424054895670166,Partial,UK,9,5.0,0.127,0
ECF597DA,2020-12-15,Lichtenberg,52.457211233197846,13.435703334553567,Verified,GER,0,5.0,0.13,1
60AF6547,2022-12-25,Pankow,52.48670900381485,13.303038023828254,Partial,GER,3,4.83,0.002,1
F93140F9,2023-11-27,Friedrichshain-Kreuzberg,52.55147334161241,13.243175787453623,Verified,AUS,1,4.66,0.094,1
1CB42E29,2017-12-26,Mitte,52.56377369122239,13.44560228704176,Verified,FRA,10,4.8,0.133,0
33CCC80C,2024-07-19,Steglitz-Zehlendorf,52.47241235795966,13.47141359758914,Verified,JPN,15,5.0,0.146,0
1E144A5B,2017-01-05,Mitte,52.44325202100846,13.429015801464555,Verified,GER,27,5.0,0.026,0
B15A6820,2021-10-14,Steglitz-Zehlendorf,52.407995443499395,13.344076959494553,Verified,UK,21,4.73,0.01,0
C57676C6,2022-09-12,Charlottenburg-Wilmersdorf,52.43885916924368,13.495619820909344,Partial,JPN,3,4.36,0.036,0
030FBCC3,2020-05-14,Steglitz-Zehlendorf,52.53584649355382,13.230778791080807,Partial,CAN,3,4.27,0.13,1
38A0A869,2017-06-13,Neukölln,52.556995081097774,13.484995827218514,Verified,BRA,8,5.0,0.057,1
B5B59EBC,2021-04-03,Charlottenburg-Wilmersdorf,52.509178685754684,13.213723575379221,Verified,BRA,3,5.0,0.14,0
5A5BADDB,2020-03-27,Friedrichshain-Kreuzberg,52.45051798968458,13.316805825666648,Partial,UK,5,4.68,0.057,0
DA00365D,2016-05-20,Tempelhof-Schöneberg,52.497305063033004,13.224940474435535,Verified,CAN,1,4.58,0.095,0
68BE6D7C,2024-09-09,Lichtenberg,52.49486280362158,13.409629910439072,Verified,AUS,16,4.68,0.077,1
C066E264,2018-06-17,Neukölln,52.52036755716837,13.238714351032664,Verified,FRA,1,4.75,0.113,0
A60C5443,2017-01-17,Tempelhof-Schöneberg,52.44273989726193,13.464810202599736,Verified,CAN,2,4.29,0.078,0
49CF0595,2023-03-13,Charlottenburg-Wilmersdorf,52.54122053591626,13.21114340849959,Verified,JPN,1,4.81,0.055,0
03F4E667,2019-01-04,Spandau,52.598828974222556,13.42909830542255,Verified,AUS,6,4.74,0.068,0
B19ECF3E,2016-03-07,Friedrichshain-Kreuzberg,52.573341243272324,13.236990078875728,Verified,GER,1,4.59,0.021,0
A4C3CE89,2021-09-09,Mitte,52.535469301323985,13.435442364711717,Partial,UK,12,4.89,0.04,0
AAA15084,2020-08-12,Spandau,52.52856362754819,13.24704704325917,Verified,AUS,5,5.0,0.034,1
948AD77F,2021-01-25,Friedrichshain-Kreuzberg,52.458453333413004,13.256232216188312,Verified,AUS,2,4.94,0.013,0
8009D8BD,2019-06-23,Neukölln,52.479248661197786,13.337123407670799,Verified,GER,7,4.87,0.034,0
F3E711D7,2024-07-03,Tempelhof-Schöneberg,52.49561595760075,13.266887777128492,Verified,AUS,9,4.88,0.129,0
299F810F,2018-08-26,Tempelhof-Schöneberg,52.43386604270029,13.31530778890394,Partial,JPN,0,5.0,0.15,0
1DAF06DB,2021-08-27,Lichtenberg,52.50221527364412,13.273763451022303,Verified,BRA,0,5.0,0.113,0
D7B7FBD0,2020-12-27,Tempelhof-Schöneberg,52.448832137929124,13.300442434965756,Verified,JPN,25,5.0,0.086,0
95D99105,2016-04-08,Charlottenburg-Wilmersdorf,52.475551306545356,13.239695343504383,Verified,JPN,0,5.0,0.128,0
